,high_freq,low_freq
0,0.01948500299859779,0.6742136478424072
1,0.030676259267137906,0.6778138875961304
2,0.04171967908498775,0.6802632808685303
3,0.032619604376196265,0.6802038550376892
4,0.05338037706481269,0.6795230507850647
5,0.06400633907488651,0.6795964241027832
6,0.05450183233046646,0.679114818572998
7,0.06487119875560199,0.6861740350723267
8,0.07511878027434249,0.6836362481117249
9,0.08524891881073704,0.6850699782371521
10,0.01691650998393157,0.6433457732200623
11,0.015848131737184468,0.6458574533462524
12,0.004960688914921962,0.6447927355766296
13,0.01425049905171305,0.6415003538131714
14,-0.006288079941481395,0.6410475373268127
15,0.003339309846297822,0.6481519341468811
16,-0.006872973673988203,0.6535972356796265
17,0.0030694274086212614,0.6583091616630554
18,0.013160871005085784,0.6598533391952515
19,0.01339571502636605,0.6654897332191467
20,0.01928974855257848,0.6040879487991333
21,0.00841217224189128,0.608214795589447
22,-0.01236410013516931,0.5999916195869446
23,-0.013040175260370934,0.5958495140075684
24,-0.013615213923047098,0.5999902486801147
25,0.025911623087469304,0.5942844152450562
26,0.015541174981844375,0.5944867730140686
27,0.015274280970744791,0.596950888633728
28,0.015111780264837282,0.5959126949310303
29,0.03505451207478816,0.5956819653511047
30,-0.0017734852137156754,0.6545094847679138
31,-0.001473707796502688,0.6452330946922302
32,-0.0007980786644300464,0.6444846391677856
33,-0.009913642027791658,0.6391359567642212
34,-0.03898744209688154,0.6366798281669617
35,-0.01815747234371079,0.635693371295929
36,-0.007445523287156641,0.6353074908256531
37,-0.0068443347078137595,0.6310370564460754
38,0.0036533536137237643,0.6253142356872559
39,0.00405480189686136,0.6209083199501038
40,-0.0038910586981318884,0.49583378434181213
41,0.00980394274759644,0.498869925737381
42,0.0029773971071002103,0.5088732242584229
43,-0.004353326253171086,0.5105046033859253
44,-0.012170857966767312,0.5117096304893494
45,-0.0004578286672393128,0.5107476115226746
46,0.010803131011862921,0.5171058177947998
47,0.011629390436989184,0.5169833898544312
48,0.0020383189745892816,0.5180770754814148
49,0.0020472859911125907,0.5190220475196838
50,0.01673378920700841,0.648489773273468
51,0.025712190618399466,0.6533207893371582
52,0.03468679602831748,0.6602081656455994
53,0.013724705601734888,0.6579342484474182
54,0.0028905720694540893,0.666334867477417
55,0.02223163603174505,0.6664654612541199
56,0.02175787050453415,0.6690155267715454
57,0.011454303810925603,0.6661737561225891
58,0.011301633699283609,0.6672540307044983
59,0.02128055791797223,0.6658533811569214
60,-0.008094372771212832,0.6591548919677734
61,-0.0005010261853249931,0.6601880788803101
62,0.017401689087218064,0.6571924090385437
63,-0.004373388582637028,0.6558101773262024
64,0.01418264806394276,0.6489718556404114
65,-0.00693701816266834,0.6450851559638977
66,0.0022568644357897627,0.6429741382598877
67,-0.018246452442421845,0.6381140351295471
68,-0.008457717099043971,0.64373779296875
69,-0.00838767783581551,0.6333068013191223
70,-0.006433300235286765,0.7272168397903442
71,0.015660726462117913,0.7150363922119141
72,0.007465459571970867,0.7056530714035034
73,-0.011023446788312574,0.6987515687942505
74,-0.009793729314924615,0.6916118860244751
75,-0.01883312470405807,0.6853933334350586
76,-0.008129369651905582,0.6742759943008423
77,-0.0176702008546592,0.6659535765647888
78,-0.017443355008512462,0.6524576544761658
79,-0.047436568809656965,0.6449694037437439
80,-0.013187680136914293,0.607252836227417
81,-0.029148173968259306,0.6026792526245117
82,-0.045451567531832215,0.5992815494537354
83,-0.04215258312995074,0.5968113541603088
84,-0.03929856261364828,0.5928406715393066
85,-0.03692970620520941,0.5922553539276123
86,-0.05508219376006307,0.5909085273742676
87,-0.06378217095771299,0.5920171737670898
88,-0.07305327493368119,0.594546377658844
89,-0.07290904822574795,0.5955672860145569
90,9.620352358030715e-05,0.6322744488716125
91,0.005410010824062783,0.6314852237701416
92,0.0001482736357870662,0.6303107738494873
93,0.0142792594154999,0.6318112015724182
94,0.017771235619946868,0.6361011266708374
95,0.030597560262818235,0.6403992176055908
96,0.032751953585574256,0.6426777243614197
97,0.034237643011556185,0.6477283835411072
98,0.04507552246385249,0.6478237509727478
99,0.03529090249048705,0.649435818195343
