,high_freq,low_freq
0,-0.0120341557586372,0.600110650062561
1,0.0017602855315548283,0.5114575028419495
2,-0.03904331320419241,0.5562811493873596
3,-0.039247290330836515,0.5362138748168945
4,-0.036554471024116464,0.5688037872314453
5,-0.036385676918967436,0.5201877951622009
6,-0.04617673326335159,0.5650804042816162
7,0.05841919379866489,0.5923103094100952
8,0.052931865575782555,0.5851041078567505
9,0.06566771776773306,0.5294106006622314
10,0.01275425312580536,0.5408369302749634
11,0.012475999978940888,0.5434288382530212
12,0.032654216352019705,0.5524418950080872
13,0.0320006055927321,0.6049129962921143
14,0.008364706619040985,0.663460910320282
15,0.036393939400739206,0.6113314032554626
16,0.055872776690627624,0.60591059923172
17,0.02905679779462278,0.5753292441368103
18,0.04532297137215713,0.6310173273086548
19,0.05057926584525696,0.6381600499153137
20,0.04188297791700202,0.6000396013259888
21,0.039905998907584395,0.5500463843345642
22,0.034751141844396316,0.6829140186309814
23,-0.016339701300328247,0.6398372650146484
24,-0.05951689855009923,0.6696865558624268
25,-0.05263615692137147,0.6512513160705566
26,-0.06816983071927185,0.6380172967910767
27,-0.0923409274469611,0.6513004899024963
28,-0.11360074186802593,0.6594228744506836
29,-0.12237045652762724,0.6708890795707703
30,-0.09331947380351957,0.6451086401939392
31,-0.08999065682936236,0.6266569495201111
32,-0.044763032557721516,0.6554754376411438
33,-0.05277294484689221,0.7637710571289062
34,-0.03701357347960532,0.7098318934440613
35,-0.042802891616357086,0.7303990125656128
36,-0.04925397087445671,0.7161161303520203
37,-0.054376067102654635,0.7100076079368591
38,-0.06215570934976722,0.7080008387565613
39,0.05422407927871109,0.7006930708885193
40,0.07626389095259711,0.6659882068634033
41,0.08650437513003506,0.6181386709213257
42,0.10677832727678616,0.8359507918357849
43,0.14884759086812727,0.6783215403556824
44,0.06293265174929408,0.7546040415763855
45,0.06857377134003095,0.7444006204605103
46,0.16072161745923186,0.7283849120140076
47,0.08949111222190176,0.7284310460090637
48,0.08212836031365689,0.7213411331176758
49,0.08919505998701338,0.7815492153167725
50,0.05230214026958402,0.8198353052139282
51,-0.06583829419819931,0.75328528881073
52,-0.08309582345024391,0.7660982012748718
53,-0.04005410169199908,0.7761282920837402
54,-0.03934652450724674,0.748964250087738
55,-0.033673127897586363,0.7764243483543396
56,-0.03815968371761613,0.7195230722427368
57,-0.012765017385306998,0.7739092111587524
58,-0.007474849145766682,0.6297683715820312
59,-0.0022428241500415114,0.75552898645401
60,0.04683212592474506,0.8040673136711121
61,0.04236434382615906,0.8224548697471619
62,0.019694849577606144,0.7761914730072021
63,0.08042887810934529,0.8060083985328674
64,0.14028748736969487,0.8344091773033142
65,0.08419176761511593,0.8480064868927002
66,0.08419359449862551,0.782938539981842
67,0.18047903156831235,0.7908370494842529
68,0.09336378180496763,0.830582857131958
69,-0.006273551214369011,0.8075780868530273
70,-0.021565467524373494,0.7828112840652466
71,-0.04767846049083402,0.7843676805496216
72,0.04288781290111965,0.7878884077072144
73,0.053668790652785514,0.8322145938873291
